x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"501,27","701,577","293,612","46,6698","4,11382","5,33165","1,2178300000000002","1,5142129969063254","8,97648","8,1583","0,969223","0,962114","501,27","1962,423",P05_P06,P05_V + P06_B,"15,71999612020874","1,4307556727905275"
"693,769","2542,11","294,026","46,6163","4,11635","5,02518","0,90883","1,4503323756990374","7,95713","8,13513","0,999989","0,909229","693,769","121,88999999999987",P05_P06,P05_V + P06_B,"15,722526120208741","1,1217556727905273"
"2745,2","195,843","293,458","46,3268","4,11843","5,13918","1,0207499999999996","1,4269341260198407","8,6594","8,7661","0,916952","0,863153","2745,2","2468,157",P05_P06,P05_V + P06_B,"15,72460612020874","1,233675672790527"
"2068,73","2571,12","294,006","46,4021","4,12153","4,89301","0,7714800000000004","1,3382077566652884","8,96664","8,9893","0,919967","0,830807","2068,73","92,88000000000011",P05_P06,P05_V + P06_B,"15,72770612020874","0,9844056727905277"
"1823,77","1449,83","293,758","46,4546","4,122","4,87092","0,74892","1,302305647687951","11,5547","12,4186","0,972215","0,897569","1823,77","1214,17",P05_P06,P05_V + P06_B,"15,72817612020874","0,9618456727905274"
"2257,68","577,104","293,553","46,398","4,12592","4,7919","0,6659800000000002","1,4527615083007148","10,4343","10,9017","0,888655","0,84899","2257,68","2086,8959999999997",P05_P06,P05_V + P06_B,"15,732096120208741","0,8789056727905276"
"3170,08","112,406","293,432","46,2617","4,12735","4,74048","0,61313","1,4675452292859783","7,95057","8,47548","0,995387","0,948206","3170,08","2551,594",P05_P06,P05_V + P06_B,"15,73352612020874","0,8260556727905273"
"421,78","1547,81","293,806","46,6715","4,12737","5,09796","0,9705899999999996","1,4529105271831209","9,23247","9,53663","0,890926","0,804865","421,78","1116,19",P05_P06,P05_V + P06_B,"15,73354612020874","1,183515672790527"
"3434,63","493,213","293,513","46,2159","4,12789","4,9359","0,8080100000000003","1,4361392690126196","9,12829","9,18297","0,922546","0,81415","3434,63","2170,787",P05_P06,P05_V + P06_B,"15,734066120208741","1,0209356727905277"
"3185,61","502,477","293,52","46,2546","4,13096","4,85177","0,7208100000000002","1,4888398167700974","8,03144","8,00519","0,982419","0,933435","3185,61","2161,523",P05_P06,P05_V + P06_B,"15,73713612020874","0,9337356727905275"
"3218,9","2558,34","293,981","46,2234","4,13213","5,65112","1,5189899999999996","1,2192620719107583","7,89873","7,40909","0,991169","0,899231","3218,9","105,65999999999985",P05_P06,P05_V + P06_B,"15,73830612020874","1,731915672790527"
"1593,36","201,622","293,48","46,506","4,13373","5,46313","1,3293999999999997","1,3718440144564954","10,8112","10,6158","0,785737","0,721534","1593,36","2462,378",P05_P06,P05_V + P06_B,"15,73990612020874","1,542325672790527"
"3011,05","896,903","293,611","46,2769","4,13714","5,29312","1,1559800000000005","1,4596794168583291","8,50312","8,29549","0,961353","0,853175","3011,05","1767,097",P05_P06,P05_V + P06_B,"15,743316120208739","1,3689056727905278"
"1012,84","2439,69","293,997","46,568","4,13739","5,15061","1,0132200000000005","1,2589678312014143","8,70852","8,58098","0,965675","0,873746","1012,84","224,30999999999995",P05_P06,P05_V + P06_B,"15,74356612020874","1,2261456727905278"
"1281,41","710,95","293,601","46,5483","4,14492","4,74003","0,59511","1,4307078667569535","11,2426","11,5041","0,886409","0,896799","1281,41","1953,05",P05_P06,P05_V + P06_B,"15,75109612020874","0,8080356727905273"
"1651,8","1718,21","293,821","46,478","4,14643","4,75966","0,6132300000000006","1,4552319402762477","11,2112","11,7387","0,997892","0,981734","1651,8","945,79",P05_P06,P05_V + P06_B,"15,752606120208739","0,8261556727905279"
"163,962","73,925","293,476","46,7299","4,14872","5,10224","0,95352","1,4883189342341892","10,0472","8,70144","0,872882","0,949343","163,962","2590,075",P05_P06,P05_V + P06_B,"15,754896120208741","1,1664456727905272"
"1763,94","2288,02","293,948","46,4532","4,14916","4,81931","0,6701499999999996","1,363304808177458","10,0627","10,4085","0,964405","0,911686","1763,94","375,98",P05_P06,P05_V + P06_B,"15,75533612020874","0,8830756727905269"
"2130,15","1600,56","293,786","46,4051","4,15046","4,77073","0,6202700000000005","1,360661603779492","11,4648","11,4691","0,862055","0,881113","2130,15","1063,44",P05_P06,P05_V + P06_B,"15,75663612020874","0,8331956727905279"
"2499,22","720,872","293,581","46,3587","4,15713","4,96705","0,80992","1,4707566080082008","9,86192","10,7461","0,938153","0,83262","2499,22","1943,1280000000002",P05_P06,P05_V + P06_B,"15,76330612020874","1,0228456727905273"
"943,98","20,724","293,45","46,6092","4,15811","5,06432","0,9062100000000006","1,2647688958857326","9,77983","8,84196","0,817484","0,819911","943,98","2643,276",P05_P06,P05_V + P06_B,"15,764286120208741","1,119135672790528"
"1368,79","2049,84","293,902","46,5177","4,16302","4,99062","0,8275999999999994","1,2788275880665032","10,3886","10,3072","0,998628","0,934684","1368,79","614,1599999999999",P05_P06,P05_V + P06_B,"15,76919612020874","1,0405256727905268"
"1928,29","150,199","293,462","46,4545","4,16469","5,01214","0,8474499999999994","1,47759805089206","10,0152","10,0152","0,850811","0,769899","1928,29","2513,801",P05_P06,P05_V + P06_B,"15,77086612020874","1,0603756727905267"
"2751,97","971,425","293,633","46,3162","4,16533","4,95015","0,7848199999999999","1,366318044966132","9,37662","9,60311","0,987699","0,85162","2751,97","1692,575",P05_P06,P05_V + P06_B,"15,771506120208741","0,9977456727905272"
"813,11","1489,11","293,785","46,6114","4,1688","5,01359","0,8447899999999997","1,319613958701504","10,7079","11,7241","0,874152","0,787226","813,11","1174,89",P05_P06,P05_V + P06_B,"15,774976120208741","1,057715672790527"
"687,949","801,373","293,632","46,6395","4,169","5,18432","1,01532","1,3939096096950236","10,931","10,4828","0,786351","0,796437","687,949","1862,627",P05_P06,P05_V + P06_B,"15,77517612020874","1,2282456727905273"
"1266,61","2111,1","293,917","46,5328","4,16957","4,95406","0,7844899999999999","1,3185598204100883","9,99475","9,66366","0,976763","0,991223","1266,61","552,9000000000001",P05_P06,P05_V + P06_B,"15,77574612020874","0,9974156727905272"
"1068,82","901,639","293,648","46,579","4,17199","5,06429","0,8922999999999996","1,4072842641059051","11,4488","11,5431","0,836454","0,872415","1068,82","1762,3609999999999",P05_P06,P05_V + P06_B,"15,778166120208741","1,105225672790527"
"797,507","58,4324","293,461","46,6315","4,17278","4,53533","0,3625499999999997","1,44750248359029","8,87209","8,8907","0,99982","0,900289","797,507","2605,5676",P05_P06,P05_V + P06_B,"15,77895612020874","0,575475672790527"
"445,267","2210,71","293,956","46,6593","4,17504","5,04531","0,8702699999999997","1,287082359447116","8,80015","8,5646","0,992382","0,971418","445,267","453,28999999999996",P05_P06,P05_V + P06_B,"15,78121612020874","1,083195672790527"
"3164,19","2154,75","293,892","46,2371","4,17603","5,64264","1,4666100000000002","1,405133445620105","7,88738","6,51466","0,949565","0,957566","3164,19","509,25",P05_P06,P05_V + P06_B,"15,782206120208741","1,6795356727905275"
"2770,81","1737,22","293,805","46,3037","4,17823","4,66616","0,4879299999999995","1,4527904184706608","9,32072","9,3906","0,929086","0,937978","2770,81","926,78",P05_P06,P05_V + P06_B,"15,78440612020874","0,7008556727905269"
"2209,96","1484,41","293,758","46,3941","4,1795","4,79281","0,6133100000000002","1,504725888658809","11,299","11,2206","0,943036","0,984505","2209,96","1179,59",P05_P06,P05_V + P06_B,"15,785676120208741","0,8262356727905276"
"2235,93","1157,77","293,684","46,3942","4,18239","4,80226","0,6198700000000006","1,3644412775930506","11,2936","12,833","0,947262","0,810698","2235,93","1506,23",P05_P06,P05_V + P06_B,"15,78856612020874","0,8327956727905279"
"2812,59","1173,09","293,677","46,3043","4,1833","5,1051","0,9218000000000002","1,3224220203852552","9,24849","9,74473","0,999171","0,885568","2812,59","1490,91",P05_P06,P05_V + P06_B,"15,78947612020874","1,1347256727905275"
"1110,0","1557,72","293,795","46,5643","4,18587","4,90656","0,7206899999999994","1,3689411966917229","10,9801","10,5925","0,963608","0,998147","1110,0","1106,28",P05_P06,P05_V + P06_B,"15,792046120208742","0,9336156727905267"
"1300,15","2247,6","293,948","46,5258","4,18878","4,93835","0,7495699999999994","1,3453624047070531","9,76117","10,3695","0,988549","0,813409","1300,15","416,4000000000001",P05_P06,P05_V + P06_B,"15,794956120208742","0,9624956727905267"
"2497,46","754,441","293,589","46,3585","4,18945","4,84313","0,6536800000000005","1,4075567484119322","10,3324","10,4543","0,936347","0,916958","2497,46","1909,559",P05_P06,P05_V + P06_B,"15,795626120208741","0,8666056727905278"
"1473,46","1506,37","293,777","46,5084","4,19149","4,95463","0,7631399999999999","1,2952219886953549","12,9033","11,5263","0,869538","0,966856","1473,46","1157,63",P05_P06,P05_V + P06_B,"15,79766612020874","0,9760656727905273"
"3354,58","1009,84","293,631","46,222","4,19731","5,39942","1,2021100000000002","1,400035713830162","7,7103","6,60695","0,991864","0,962486","3354,58","1654,1599999999999",P05_P06,P05_V + P06_B,"15,80348612020874","1,4150356727905276"
"2265,36","229,664","293,474","46,4011","4,19756","5,00497","0,80741","1,453315175727527","9,81055","10,0652","0,857518","0,832867","2265,36","2434,3360000000002",P05_P06,P05_V + P06_B,"15,80373612020874","1,0203356727905273"
"695,1","1824,54","293,863","46,6254","4,20044","4,87179","0,6713499999999994","1,4470507938561132","9,95151","9,33144","0,873424","0,965088","695,1","839,46",P05_P06,P05_V + P06_B,"15,80661612020874","0,8842756727905268"
"2411,67","2541,5","293,993","46,3491","4,20245","4,78803","0,5855800000000002","1,3086252328301706","8,54427","8,98693","0,921152","0,898786","2411,67","122,5",P05_P06,P05_V + P06_B,"15,80862612020874","0,7985056727905275"
"1730,52","1623,03","293,799","46,4669","4,20314","5,0941","0,8909599999999998","1,4105672617779168","11,3741","11,4818","0,993085","0,911203","1730,52","1040,97",P05_P06,P05_V + P06_B,"15,809316120208742","1,103885672790527"
"2855,64","1655,22","293,785","46,2915","4,20361","4,95654","0,7529300000000001","1,3534031180693362","9,39169","9,45272","0,934076","0,982979","2855,64","1008,78",P05_P06,P05_V + P06_B,"15,809786120208742","0,9658556727905274"
"2064,57","1738,5","293,818","46,4135","4,20413","4,93393","0,7298","1,459109317357737","11,8544","11,211","0,898359","0,962896","2064,57","925,5",P05_P06,P05_V + P06_B,"15,81030612020874","0,9427256727905273"
"696,093","938,578","293,663","46,6365","4,20652","5,34462","1,1380999999999997","1,3187486492884004","10,6701","9,91101","0,827253","0,878646","696,093","1725,422",P05_P06,P05_V + P06_B,"15,812696120208741","1,351025672790527"
"926,17","170,846","293,485","46,6102","4,20669","5,06139","0,8547000000000002","1,4004031562375232","9,66418","8,82056","0,821577","0,78292","926,17","2493,154",P05_P06,P05_V + P06_B,"15,81286612020874","1,0676256727905276"
"1682,29","9,88979","293,435","46,4944","4,20849","4,94276","0,7342699999999995","1,419832795226258","9,87951","9,85708","0,866289","0,757071","1682,29","2654,11021",P05_P06,P05_V + P06_B,"15,814666120208742","0,9471956727905269"
"3062,71","2440,06","293,958","46,2492","4,20964","5,39375","1,1841099999999996","1,3401492454202215","7,61664","6,4828","0,998036","0,984766","3062,71","223,94000000000005",P05_P06,P05_V + P06_B,"15,81581612020874","1,3970356727905269"
"475,399","345,506","293,532","46,6782","4,21626","4,93103","0,7147699999999997","1,4925528466355698","8,8734","9,07899","0,987545","0,836145","475,399","2318,494",P05_P06,P05_V + P06_B,"15,82243612020874","0,927695672790527"
"543,667","478,38","293,561","46,6659","4,21946","5,25245","1,03299","1,3706658965627063","9,70986","8,36493","0,90713","0,989307","543,667","2185,62",P05_P06,P05_V + P06_B,"15,82563612020874","1,2459156727905274"
"2973,2","1000,17","293,635","46,2815","4,22397","4,99601","0,7720400000000005","1,4435542940949433","8,8156","8,81331","0,937991","0,899632","2973,2","1663,83",P05_P06,P05_V + P06_B,"15,83014612020874","0,9849656727905278"
"2777,45","2056,93","293,877","46,2985","4,22744","4,97018","0,7427400000000004","1,3693794214896062","8,3356","8,95973","0,998998","0,911888","2777,45","607,0700000000002",P05_P06,P05_V + P06_B,"15,83361612020874","0,9556656727905277"
"3040,3","381,862","293,495","46,2786","4,22972","5,56424","1,3345199999999997","1,2913945950018708","8,09213","7,01451","0,973675","0,83494","3040,3","2282,138",P05_P06,P05_V + P06_B,"15,83589612020874","1,547445672790527"
"2494,41","896,901","293,621","46,3572","4,2328","5,02789","0,7950900000000001","1,492830867848033","10,166","10,4989","0,953879","0,86526","2494,41","1767,0990000000002",P05_P06,P05_V + P06_B,"15,838976120208741","1,0080156727905274"
"1888,32","537,936","293,551","46,456","4,23308","5,01537","0,7822899999999997","1,318009484032671","11,0214","11,0553","0,861138","0,884432","1888,32","2126,064",P05_P06,P05_V + P06_B,"15,839256120208741","0,995215672790527"
"3525,62","762,94","293,572","46,1985","4,24286","4,93327","0,69041","1,4981335053993488","7,96564","8,1223","0,980586","0,948034","3525,62","1901,06",P05_P06,P05_V + P06_B,"15,84903612020874","0,9033356727905273"
"3364,48","995,608","293,627","46,2207","4,24316","5,78402","1,5408600000000003","1,3029999999999973","7,60693","6,5071","0,993725","0,991026","3364,48","1668,392",P05_P06,P05_V + P06_B,"15,84933612020874","1,7537856727905277"
"3494,56","1326,0","293,699","46,1963","4,24613","5,70373","1,4576000000000002","1,3505924625880863","7,41116","6,65512","0,999713","0,933146","3494,56","1338,0",P05_P06,P05_V + P06_B,"15,852306120208741","1,6705256727905275"
"2986,77","1496,38","293,747","46,2731","4,24804","5,18446","0,93642","1,4005713120010177","8,54651","8,65918","0,999979","0,959828","2986,77","1167,62",P05_P06,P05_V + P06_B,"15,85421612020874","1,1493456727905274"
"1970,32","1097,7","293,676","46,4363","4,2574","5,03013","0,7727300000000001","1,376735268670182","12,0112","11,4542","0,917576","0,999979","1970,32","1566,3",P05_P06,P05_V + P06_B,"15,86357612020874","0,9856556727905275"
"2415,05","1045,4","293,656","46,3677","4,25982","5,20496","0,9451399999999994","1,428985654231756","10,4749","10,6644","0,983986","0,949585","2415,05","1618,6",P05_P06,P05_V + P06_B,"15,865996120208742","1,1580656727905267"
"2448,78","298,597","293,487","46,3717","4,26","4,96495","0,7049500000000002","1,397322081697688","9,41476","9,67","0,888849","0,799281","2448,78","2365,4030000000002",P05_P06,P05_V + P06_B,"15,86617612020874","0,9178756727905275"
"3177,06","1500,98","293,744","46,2435","4,26019","5,25009","0,9899000000000004","1,4208800090085807","8,21691","7,61903","0,997762","0,917317","3177,06","1163,02",P05_P06,P05_V + P06_B,"15,86636612020874","1,2028256727905278"
"2543,8","632,318","293,56","46,3528","4,26418","4,90954","0,6453600000000002","1,3958957697478425","9,81049","10,5413","0,917648","0,793486","2543,8","2031,682",P05_P06,P05_V + P06_B,"15,87035612020874","0,8582856727905275"
"513,104","1452,13","293,782","46,6585","4,26753","5,10373","0,8361999999999998","1,3812588461256274","9,73805","9,87699","0,889589","0,819333","513,104","1211,87",P05_P06,P05_V + P06_B,"15,873706120208741","1,0491256727905272"
"1311,21","880,454","293,638","46,5415","4,26984","4,70818","0,4383399999999993","1,3296676276423092","11,8156","11,5003","0,838178","0,9321","1311,21","1783,546",P05_P06,P05_V + P06_B,"15,87601612020874","0,6512656727905266"
"244,029","396,221","293,548","46,7136","4,27419","5,44389","1,1696999999999995","1,3432605852923862","9,37296","7,8369","0,922325","0,943191","244,029","2267,779",P05_P06,P05_V + P06_B,"15,880366120208741","1,3826256727905268"
"208,931","617,452","293,599","46,7163","4,27793","4,91459","0,63666","1,5519101133764126","8,68671","8,1626","0,977924","0,956854","208,931","2046,548",P05_P06,P05_V + P06_B,"15,88410612020874","0,8495856727905273"
"685,064","2287,58","293,968","46,621","4,28106","4,98275","0,7016900000000001","1,4667450357848408","9,10241","8,76973","0,85307","0,885293","685,064","376,4200000000001",P05_P06,P05_V + P06_B,"15,88723612020874","0,9146156727905275"
"703,86","2459,33","294,007","46,6158","4,2824","5,50075","1,21835","1,272908480606503","8,35449","7,97181","0,948713","0,901137","703,86","204,67000000000007",P05_P06,P05_V + P06_B,"15,88857612020874","1,4312756727905274"
"3523,35","1078,42","293,643","46,1949","4,28596","4,96326","0,6772999999999998","1,49053681604985","8,06855","8,12785","0,965781","0,917621","3523,35","1585,58",P05_P06,P05_V + P06_B,"15,89213612020874","0,8902256727905271"
"1412,57","1277,9","293,726","46,5208","4,28707","5,17989","0,8928200000000004","1,2669648771769555","11,5255","11,7816","0,949748","0,957015","1412,57","1386,1",P05_P06,P05_V + P06_B,"15,89324612020874","1,1057456727905277"
