panel,B_minus_V_gaia_approx,V_gaia_approx
P01,"1,006636271362305","13,631221496093751"
P01,"0,7047562713623049","13,64599149609375"
P01,"0,6806062713623047","13,65254149609375"
P01,"1,049306271362305","13,66166149609375"
P01,"0,6850662713623049","13,66368149609375"
P01,"0,9045962713623048","13,66691149609375"
P01,"0,7352862713623047","13,66752149609375"
P01,"1,028526271362305","13,67948149609375"
P01,"0,8385662713623048","13,68332149609375"
P01,"1,168366271362305","13,69161149609375"
P01,"1,530376271362305","13,69326149609375"
P01,"0,8161262713623048","13,69450149609375"
P01,"1,344416271362305","13,70551149609375"
P01,"1,3370462713623048","13,70846149609375"
P01,"1,3171962713623047","13,71036149609375"
P01,"1,219556271362305","13,71426149609375"
P01,"0,7240562713623047","13,71572149609375"
P01,"1,2267362713623047","13,719241496093751"
P01,"1,2247762713623052","13,72020149609375"
P01,"0,721456271362305","13,72280149609375"
P01,"0,7869962713623051","13,72509149609375"
P01,"0,7870062713623052","13,73064149609375"
P01,"0,9917162713623049","13,73387149609375"
P01,"0,9587062713623049","13,73466149609375"
P01,"1,3257062713623047","13,74628149609375"
P01,"1,247826271362305","13,74686149609375"
P01,"0,9857562713623047","13,76182149609375"
P01,"1,3941362713623051","13,76277149609375"
P01,"1,4111462713623046","13,76615149609375"
P01,"1,5477662713623048","13,76712149609375"
P01,"0,7284762713623049","13,76929149609375"
P01,"0,7376462713623047","13,780801496093751"
P01,"0,7086762713623049","13,79004149609375"
P01,"1,031386271362305","13,79275149609375"
P01,"1,179156271362305","13,79885149609375"
P01,"0,7809662713623051","13,80053149609375"
P01,"0,8531662713623052","13,80087149609375"
P01,"1,2461662713623047","13,80308149609375"
P01,"0,7391762713623049","13,81838149609375"
P01,"0,7962862713623047","13,827161496093751"
P01,"1,3718062713623047","13,82817149609375"
P01,"0,9671362713623051","13,83932149609375"
P01,"1,456626271362305","13,84178149609375"
P01,"0,7926262713623051","13,84819149609375"
P01,"0,7317262713623053","13,85361149609375"
P01,"0,9954162713623049","13,85484149609375"
P01,"0,7764562713623049","13,86165149609375"
P01,"0,7398062713623049","13,86810149609375"
P01,"0,7785062713623048","13,87724149609375"
P01,"0,860086271362305","13,87865149609375"
P01,"0,9799862713623049","13,88962149609375"
P01,"1,4107562713623047","13,89040149609375"
P01,"0,7375062713623051","13,89171149609375"
P01,"1,3110862713623046","13,89224149609375"
P01,"0,6308462713623049","13,89650149609375"
P01,"1,190786271362305","13,90798149609375"
P01,"0,8488462713623051","13,909001496093751"
P01,"0,823886271362305","13,91267149609375"
